"County 
code",County name,"Municipal 
code",Municipality name,"Locality 
code",Locality reference
24,Västerbotten,2480,Umeå,2480TB161,Kassjö
24,Västerbotten,2480,Umeå,2480TC122,Umeå
24,Västerbotten,2481,Lycksele,2481TB101,Hedlunda
24,Västerbotten,2481,Lycksele,2481TB104,Rusksele
24,Västerbotten,2481,Lycksele,2481TC103,Lycksele
24,Västerbotten,2482,Skellefteå,2482TB102,Boliden
24,Västerbotten,2482,Skellefteå,2482TB103,Bureå
24,Västerbotten,2482,Skellefteå,2482TB104,Burträsk
24,Västerbotten,2482,Skellefteå,2482TB105,Bygdsiljum
24,Västerbotten,2482,Skellefteå,2482TB106,Byske
24,Västerbotten,2482,Skellefteå,2482TB107,Ersmark
24,Västerbotten,2482,Skellefteå,2482TB109,Jörn
24,Västerbotten,2482,Skellefteå,2482TB110,Klutmark
24,Västerbotten,2482,Skellefteå,2482TB111,Kusmark
24,Västerbotten,2482,Skellefteå,2482TB112,Kåge
24,Västerbotten,2482,Skellefteå,2482TB113,Lövånger
24,Västerbotten,2482,Skellefteå,2482TB114,Medle
24,Västerbotten,2482,Skellefteå,2482TB115,Myckle
24,Västerbotten,2482,Skellefteå,2482TB116,Ostvik
24,Västerbotten,2482,Skellefteå,2482TB117,Skelleftehamn
24,Västerbotten,2482,Skellefteå,2482TB118,Ursviken
24,Västerbotten,2482,Skellefteå,2482TB120,Drängsmark
24,Västerbotten,2482,Skellefteå,2482TB121,Södra Bergsbyn och Stackgrönnan
24,Västerbotten,2482,Skellefteå,2482TB122,Örviken
24,Västerbotten,2482,Skellefteå,2482TB141,Frostkåge
24,Västerbotten,2482,Skellefteå,2482TC119,Skellefteå
25,Norrbotten,2505,Arvidsjaur,2505TB102,Glommersträsk
25,Norrbotten,2505,Arvidsjaur,2505TC101,Arvidsjaur
25,Norrbotten,2506,Arjeplog,2506TC101,Arjeplog
25,Norrbotten,2510,Jokkmokk,2510TB103,Porjus
25,Norrbotten,2510,Jokkmokk,2510TB104,Vuollerim
25,Norrbotten,2510,Jokkmokk,2510TC101,Jokkmokk
25,Norrbotten,2513,Överkalix,2513TB102,Svartbyn
25,Norrbotten,2513,Överkalix,2513TB103,Tallvik
25,Norrbotten,2513,Överkalix,2513TC105,Överkalix
25,Norrbotten,2514,Kalix,2514TB101,Bredviken
25,Norrbotten,2514,Kalix,2514TB102,Båtskärsnäs
25,Norrbotten,2514,Kalix,2514TB103,Gammelgården
25,Norrbotten,2514,Kalix,2514TB107,Påläng
25,Norrbotten,2514,Kalix,2514TB108,Risögrund
25,Norrbotten,2514,Kalix,2514TB110,Sangis
25,Norrbotten,2514,Kalix,2514TB111,Töre
25,Norrbotten,2514,Kalix,2514TB112,Nyborg
25,Norrbotten,2514,Kalix,2514TC104,Kalix
25,Norrbotten,2518,Övertorneå,2518TB101,Hedenäset
25,Norrbotten,2518,Övertorneå,2518TB102,Juoksengi
25,Norrbotten,2518,Övertorneå,2518TB104,Svanstein
25,Norrbotten,2518,Övertorneå,2518TC105,Övertorneå
25,Norrbotten,2521,Pajala,2521TB101,Junosuando
25,Norrbotten,2521,Pajala,2521TB102,Kangos
25,Norrbotten,2521,Pajala,2521TB103,Korpilombolo
25,Norrbotten,2521,Pajala,2521TC104,Pajala
25,Norrbotten,2523,Gällivare,2523TB102,Hakkas
25,Norrbotten,2523,Gällivare,2523TB103,Koskullskulle
25,Norrbotten,2523,Gällivare,2523TB104,Malmberget östra
25,Norrbotten,2523,Gällivare,2523TB105,Malmberget västra
25,Norrbotten,2523,Gällivare,2523TB111,Tjautjas/Cavccas
25,Norrbotten,2523,Gällivare,2523TB129,Repisvaara
25,Norrbotten,2523,Gällivare,2523TC101,Gällivare
25,Norrbotten,2560,Älvsbyn,2560TB101,Korsträsk
25,Norrbotten,2560,Älvsbyn,2560TB102,Vidsel
25,Norrbotten,2560,Älvsbyn,2560TB103,Vistträsk
25,Norrbotten,2560,Älvsbyn,2560TC104,Älvsbyn
25,Norrbotten,2580,Luleå,2580TB102,Antnäs
25,Norrbotten,2580,Luleå,2580TB104,Bensbyn
25,Norrbotten,2580,Luleå,2580TB105,Bergnäset
25,Norrbotten,2580,Luleå,2580TB107,Brändön
25,Norrbotten,2580,Luleå,2580TB108,Bälinge
25,Norrbotten,2580,Luleå,2580TB109,Ersnäs
25,Norrbotten,2580,Luleå,2580TB110,Gammelstaden
25,Norrbotten,2580,Luleå,2580TB111,Jämtön
25,Norrbotten,2580,Luleå,2580TB112,Kallax
25,Norrbotten,2580,Luleå,2580TB113,Karlsvik
25,Norrbotten,2580,Luleå,2580TB114,Klöverträsk
25,Norrbotten,2580,Luleå,2580TB116,Måttsund
25,Norrbotten,2580,Luleå,2580TB118,Persön
25,Norrbotten,2580,Luleå,2580TB119,Rutvik
25,Norrbotten,2580,Luleå,2580TB120,Råneå
25,Norrbotten,2580,Luleå,2580TB121,Sundom
25,Norrbotten,2580,Luleå,2580TB122,Hällbäcken och Sinksundet
25,Norrbotten,2580,Luleå,2580TB123,Södra Sunderbyn
25,Norrbotten,2580,Luleå,2580TB124,Ängesbyn
25,Norrbotten,2580,Luleå,2580TB138,Södra Hertsölandet*
25,Norrbotten,2580,Luleå,2580TC115,Luleå
25,Norrbotten,2581,Piteå,2581TB101,Bergsviken
25,Norrbotten,2581,Piteå,2581TB102,Blåsmark
25,Norrbotten,2581,Piteå,2581TB103,Böle
25,Norrbotten,2581,Piteå,2581TB105,Hemmingsmark
25,Norrbotten,2581,Piteå,2581TB106,Hortlax
25,Norrbotten,2581,Piteå,2581TB107,Jävre
25,Norrbotten,2581,Piteå,2581TB109,Lillpite
25,Norrbotten,2581,Piteå,2581TB111,Norrfjärden
25,Norrbotten,2581,Piteå,2581TB113,Roknäs
25,Norrbotten,2581,Piteå,2581TB114,Rosvik
25,Norrbotten,2581,Piteå,2581TB116,Sjulsmark
25,Norrbotten,2581,Piteå,2581TB118,Svensbyn
25,Norrbotten,2581,Piteå,2581TB128,"Övermarken, Skatan och Maran"
25,Norrbotten,2581,Piteå,2581TC112,Piteå
25,Norrbotten,2582,Boden,2582TB105,Harads
25,Norrbotten,2582,Boden,2582TB107,Sävast
25,Norrbotten,2582,Boden,2582TB109,Trångforsen och Heden
25,Norrbotten,2582,Boden,2582TB110,Unbyn
25,Norrbotten,2582,Boden,2582TB111,Vittjärv
25,Norrbotten,2582,Boden,2582TC102,Boden
25,Norrbotten,2583,Haparanda,2583TB102,Karungi
25,Norrbotten,2583,Haparanda,2583TB104,Nikkala
25,Norrbotten,2583,Haparanda,2583TB105,Seskarö
25,Norrbotten,2583,Haparanda,2583TC101,Haparanda
25,Norrbotten,2584,Kiruna,2584TB101,Jukkasjärvi
25,Norrbotten,2584,Kiruna,2584TB102,Karesuando
25,Norrbotten,2584,Kiruna,2584TB104,Kuttainen
25,Norrbotten,2584,Kiruna,2584TB105,Svappavaara
25,Norrbotten,2584,Kiruna,2584TB107,Vittangi
25,Norrbotten,2584,Kiruna,2584TB113,Laxforsen/Lintanen*
25,Norrbotten,2584,Kiruna,2584TC103,Kiruna
